SiteName,Site#_JS,Site#_CER,Plot#_JS,Habitat,TagID,Species,Set#,BagLocation,InitialWt_Air,SpConvFactor,InitialDeploy_Date,InitialWt_Oven,InitialNotes,HarvestNo,Harvest_Date,HarvestWt_Oven,HarvestNotes,PropInitMass,Days,Years,SitexHabitatxSp,ID_sihasp,ID
N Durant,7,9,17&18,wet,1320,PET,17,5,3.036,0.947473937,11/30/10,2.877,,5,10/1/12,1.446,,0.502688851,671,1.838356164,9wetPET,154,20
N Durant,7,9,17&18,wet,1321,PET,17,5,3.04,0.947473937,11/30/10,2.88,,6,9/20/13,1.348,,0.46800343,1025,2.808219178,9wetPET,154,20
Mari Hill,8,10,19&20,dry,7496,PYR,5,2,3.011,0.960741764,11/30/10,2.893,,1,4/29/11,1.9031,,0.657876213,150,0.410958904,10dryPYR,155,21
Mari Hill,8,10,19&20,dry,7501,PYR,5,2,3.055,0.960741764,11/30/10,2.935,,2,5/26/11,1.8583,,0.633137362,177,0.484931507,10dryPYR,155,21
Mari Hill,8,10,19&20,dry,7500,PYR,5,2,3.075,0.960741764,11/30/10,2.954,,3,8/1/11,1.691,,0.57238971,244,0.668493151,10dryPYR,155,21
Mari Hill,8,10,19&20,dry,7497,PYR,5,2,3.01,0.960741764,11/30/10,2.892,,4,9/27/11,1.421,,0.491383888,301,0.824657534,10dryPYR,155,21
Mari Hill,8,10,19&20,dry,7499,PYR,5,2,3.056,0.960741764,11/30/10,2.936,,5,9/30/12,1.336,,0.455036714,670,1.835616438,10dryPYR,155,21
Mari Hill,8,10,19&20,dry,7498,PYR,5,2,3.057,0.960741764,11/30/10,2.937,,6,9/20/13,1.326,,0.451483014,1025,2.808219178,10dryPYR,155,21
S Peterson Marsh,1,1,1&2,dry,7526,PYR,10,9,3.01,0.960741764,11/27/10,2.892,,1,4/29/11,1.7893,,0.618742569,153,0.419178082,1dryPYR,156,21
S Peterson Marsh,1,1,1&2,dry,7531,PYR,10,9,3.083,0.960741764,11/27/10,2.962,,2,5/26/11,1.5812,,0.533834467,180,0.493150685,1dryPYR,156,21
S Peterson Marsh,1,1,1&2,dry,7527,PYR,10,9,3.01,0.960741764,11/27/10,2.892,,3,8/3/11,1.437,,0.496916712,249,0.682191781,1dryPYR,156,21
S Peterson Marsh,1,1,1&2,dry,7530,PYR,10,9,3.025,0.960741764,11/27/10,2.906,,4,9/27/11,1.309,,0.450409558,304,0.832876712,1dryPYR,156,21
S Peterson Marsh,1,1,1&2,dry,7528,PYR,10,9,3.005,0.960741764,11/27/10,2.887,,5,10/2/12,1.226,,0.424658014,675,1.849315068,1dryPYR,156,21
S Peterson Marsh,1,1,1&2,dry,7529,PYR,10,9,3.015,0.960741764,11/27/10,2.897,,6,9/20/13,1.18,,0.407369041,1028,2.816438356,1dryPYR,156,21
Cattle Pond,2,2,3&4,dry,7261,PYR,4,7,3.003,0.960741764,11/27/10,2.885,,1,4/29/11,1.7783,,0.616372177,153,0.419178082,2dryPYR,157,21
Cattle Pond,2,2,3&4,dry,1481,PYR,4,7,3.07,0.960741764,11/27/10,2.949,,2,5/26/11,1.7123,,0.580543559,180,0.493150685,2dryPYR,157,21
Cattle Pond,2,2,3&4,dry,1482,PYR,4,7,3.051,0.960741764,11/27/10,2.931,,3,8/3/11,1.37,,0.467381685,249,0.682191781,2dryPYR,157,21
Cattle Pond,2,2,3&4,dry,1485,PYR,4,7,3.056,0.960741764,11/27/10,2.936,,4,9/27/11,1.488,,0.506807358,304,0.832876712,2dryPYR,157,21
Cattle Pond,2,2,3&4,dry,1484,PYR,4,7,3.023,0.960741764,11/27/10,2.904,,5,10/2/12,1.248,,0.429704368,675,1.849315068,2dryPYR,157,21
Cattle Pond,2,2,3&4,dry,1483,PYR,4,7,3.054,0.960741764,11/27/10,2.934,,6,9/20/13,1.208,,0.411709825,1028,2.816438356,2dryPYR,157,21
N Peterson Marsh,3,3,5&6,dry,7514,PYR,8,11,3.031,0.960741764,11/27/10,2.912,,1,4/29/11,1.9591,,0.672765943,153,0.419178082,3dryPYR,158,21
N Peterson Marsh,3,3,5&6,dry,7519,PYR,8,11,3.034,0.960741764,11/27/10,2.915,,2,5/26/11,1.7106,,0.586848801,180,0.493150685,3dryPYR,158,21
N Peterson Marsh,3,3,5&6,dry,7515,PYR,8,11,3.038,0.960741764,11/27/10,2.919,,3,8/3/11,1.499,,0.513578924,249,0.682191781,3dryPYR,158,21
N Peterson Marsh,3,3,5&6,dry,7516,PYR,8,11,3.04,0.960741764,11/27/10,2.921,,4,9/27/11,1.408,,0.482083649,304,0.832876712,3dryPYR,158,21
N Peterson Marsh,3,3,5&6,dry,7518,PYR,8,11,3.029,0.960741764,11/27/10,2.91,,5,10/2/12,1.237,,0.425073231,675,1.849315068,3dryPYR,158,21
N Peterson Marsh,3,3,5&6,dry,7517,PYR,8,11,3.053,0.960741764,11/27/10,2.933,,6,9/20/13,1.253,,0.427186576,1028,2.816438356,3dryPYR,158,21
Lawrence Strip,4,5,9,dry,1468,PYR,1,7,3.051,0.960741764,11/27/10,2.931,,1,4/29/11,1.8196,,0.620764754,153,0.419178082,5dryPYR,159,21
Lawrence Strip,4,5,9,dry,1463,PYR,1,7,3.016,0.960741764,11/27/10,2.898,,2,5/26/11,1.6453,,0.5678153,180,0.493150685,5dryPYR,159,21
Lawrence Strip,4,5,9,dry,1464,PYR,1,7,3.033,0.960741764,11/27/10,2.914,,3,8/1/11,1.495,,0.513052859,247,0.676712329,5dryPYR,159,21
Lawrence Strip,4,5,9,dry,1467,PYR,1,7,3.006,0.960741764,11/27/10,2.888,,4,9/27/11,1.511,,0.523201304,304,0.832876712,5dryPYR,159,21
Lawrence Strip,4,5,9,dry,1465,PYR,1,7,3.047,0.960741764,11/27/10,2.927,,5,10/1/12,1.356,,0.463212814,674,1.846575342,5dryPYR,159,21
Lawrence Strip,4,5,9,dry,1466,PYR,1,7,3.037,0.960741764,11/27/10,2.918,,6,9/20/13,1.401,,0.480160769,1028,2.816438356,5dryPYR,159,21
Mari Hill,8,10,19&20,wet,7507,PYR,6,9,3.049,0.960741764,11/30/10,2.929,,1,4/29/11,1.9727,,0.673436964,150,0.410958904,10wetPYR,160,22
Mari Hill,8,10,19&20,wet,7502,PYR,6,9,3.008,0.960741764,11/30/10,2.89,,2,5/26/11,1.735,,0.600364463,177,0.484931507,10wetPYR,160,22
Mari Hill,8,10,19&20,wet,7503,PYR,6,9,3.006,0.960741764,11/30/10,2.888,,3,8/1/11,1.39,,0.481303649,244,0.668493151,10wetPYR,160,22
Mari Hill,8,10,19&20,wet,7506,PYR,6,9,3.008,0.960741764,11/30/10,2.89,,4,9/27/11,1.139,,0.394129754,301,0.824657534,10wetPYR,160,22
Mari Hill,8,10,19&20,wet,7504,PYR,6,9,3.07,0.960741764,11/30/10,2.949,,5,9/30/12,1.251,,0.424142961,670,1.835616438,10wetPYR,160,22
Mari Hill,8,10,19&20,wet,7505,PYR,6,9,3.014,0.960741764,11/30/10,2.896,,6,9/20/13,0.744,,0.256934852,1025,2.808219178,10wetPYR,160,22
S Peterson Marsh,1,1,1&2,wet,7520,PYR,9,9,3.006,0.960741764,11/27/10,2.888,,1,4/29/11,1.67,,0.578256902,153,0.419178082,1wetPYR,161,22
S Peterson Marsh,1,1,1&2,wet,7521,PYR,9,9,3.009,0.960741764,11/27/10,2.891,,2,5/26/11,1.514,,0.523717417,180,0.493150685,1wetPYR,161,22
S Peterson Marsh,1,1,1&2,wet,7522,PYR,9,9,3,0.960741764,11/27/10,2.882,,3,8/3/11,1.48,,0.513492129,249,0.682191781,1wetPYR,161,22
S Peterson Marsh,1,1,1&2,wet,7523,PYR,9,9,3.007,0.960741764,11/27/10,2.889,,4,9/27/11,1.708,,0.591218164,304,0.832876712,1wetPYR,161,22
S Peterson Marsh,1,1,1&2,wet,7524,PYR,9,9,3.014,0.960741764,11/27/10,2.896,,5,10/2/12,1.765,had to remove lots of sand,0.609529587,675,1.849315068,1wetPYR,161,22
S Peterson Marsh,1,1,1&2,wet,7525,PYR,9,9,3.009,0.960741764,11/27/10,2.891,,6,9/20/13,1.67,some roots,0.577680374,1028,2.816438356,1wetPYR,161,22
Cattle Pond,2,2,3&4,wet,1480,PYR,3,8,3.033,0.960741764,11/27/10,2.914,,1,4/29/11,1.9405,,0.66593918,153,0.419178082,2wetPYR,162,22
Cattle Pond,2,2,3&4,wet,1475,PYR,3,8,3.078,0.960741764,11/27/10,2.957,,2,5/26/11,1.8452,,0.623976395,180,0.493150685,2wetPYR,162,22
Cattle Pond,2,2,3&4,wet,1476,PYR,3,8,3.073,0.960741764,11/27/10,2.952,,3,8/3/11,1.631,,0.552439509,249,0.682191781,2wetPYR,162,22
Cattle Pond,2,2,3&4,wet,1479,PYR,3,8,3.012,0.960741764,11/27/10,2.894,,4,9/27/11,1.008,,0.348336428,304,0.832876712,2wetPYR,162,22
Cattle Pond,2,2,3&4,wet,1478,PYR,3,8,3.047,0.960741764,11/27/10,2.927,,5,10/2/12,1.401,,0.478584921,675,1.849315068,2wetPYR,162,22
Cattle Pond,2,2,3&4,wet,1477,PYR,3,8,3.059,0.960741764,11/27/10,2.939,,6,9/20/13,1.319,,0.448805994,1028,2.816438356,2wetPYR,162,22
N Peterson Marsh,3,3,5&6,wet,7513,PYR,7,8,3.047,0.960741764,11/27/10,2.927,,1,4/29/11,1.8191,,0.621408872,153,0.419178082,3wetPYR,163,22
N Peterson Marsh,3,3,5&6,wet,7508,PYR,7,8,3.088,0.960741764,11/27/10,2.967,,2,5/26/11,1.6787,,0.565834116,180,0.493150685,3wetPYR,163,22
N Peterson Marsh,3,3,5&6,wet,7512,PYR,7,8,3.068,0.960741764,11/27/10,2.948,,3,8/3/11,1.21,,0.410509626,249,0.682191781,3wetPYR,163,22
N Peterson Marsh,3,3,5&6,wet,7511,PYR,7,8,3.066,0.960741764,11/27/10,2.946,,4,9/27/11,1.144,,0.388371367,304,0.832876712,3wetPYR,163,22
N Peterson Marsh,3,3,5&6,wet,7510,PYR,7,8,3.002,0.960741764,11/27/10,2.884,,5,10/2/12,1.054,,0.365446034,675,1.849315068,3wetPYR,163,22
N Peterson Marsh,3,3,5&6,wet,7509,PYR,7,8,3.045,0.960741764,11/27/10,2.925,,6,9/20/13,1.167,some roots,0.398911805,1028,2.816438356,3wetPYR,163,22
Lawrence Strip,4,5,9,wet,1474,PYR,2,9,3.066,0.960741764,11/27/10,2.946,,1,4/29/11,1.8386,,0.624177968,153,0.419178082,5wetPYR,164,22
Lawrence Strip,4,5,9,wet,1469,PYR,2,9,3.051,0.960741764,11/27/10,2.931,,2,5/26/11,1.6055,,0.547723573,180,0.493150685,5wetPYR,164,22
Lawrence Strip,4,5,9,wet,1470,PYR,2,9,3.054,0.960741764,11/27/10,2.934,,3,8/1/11,1.501,,0.511569907,247,0.676712329,5wetPYR,164,22
Lawrence Strip,4,5,9,wet,1473,PYR,2,9,3.049,0.960741764,11/27/10,2.929,,4,9/27/11,1.361,,0.46461586,304,0.832876712,5wetPYR,164,22
Lawrence Strip,4,5,9,wet,1471,PYR,2,9,3.046,0.960741764,11/27/10,2.926,,5,10/1/12,1.359,,0.46439003,674,1.846575342,5wetPYR,164,22
Lawrence Strip,4,5,9,wet,1472,PYR,2,9,3.019,0.960741764,11/27/10,2.9,,6,9/20/13,0.942,,0.324773899,1028,2.816438356,5wetPYR,164,22
Mari Hill,8,10,19&20,dry,7641,TRE,5,8,3.014,0.944730586,11/30/10,2.847,,1,4/29/11,2.4706,,0.867663269,150,0.410958904,10dryTRE,165,23
Mari Hill,8,10,19&20,dry,7646,TRE,5,8,3.011,0.944730586,11/30/10,2.845,,2,5/26/11,2.3845,,0.838259714,177,0.484931507,10dryTRE,165,23
Mari Hill,8,10,19&20,dry,7645,TRE,5,8,3.009,0.944730586,11/30/10,2.843,,3,8/1/11,2.131,,0.749640921,244,0.668493151,10dryTRE,165,23
Mari Hill,8,10,19&20,dry,7642,TRE,5,8,3.015,0.944730586,11/30/10,2.848,,4,9/27/11,1.757,,0.616845597,301,0.824657534,10dryTRE,165,23
Mari Hill,8,10,19&20,dry,7644,TRE,5,8,3.055,0.944730586,11/30/10,2.886,,5,9/30/12,1.17,,0.405384063,670,1.835616438,10dryTRE,165,23
Mari Hill,8,10,19&20,dry,7643,TRE,5,8,3.003,0.944730586,11/30/10,2.837,,6,9/20/13,1.038,,0.365876103,1025,2.808219178,10dryTRE,165,23
S Peterson Marsh,1,1,1&2,dry,7748,TRE,10,3,3.041,0.944730586,11/27/10,2.873,,1,4/29/11,2.3099,,0.804023574,153,0.419178082,1dryTRE,166,23
S Peterson Marsh,1,1,1&2,dry,7743,TRE,10,3,3.084,0.944730586,11/27/10,2.914,,2,5/26/11,2.465,,0.846047172,180,0.493150685,1dryTRE,166,23
S Peterson Marsh,1,1,1&2,dry,7747,TRE,10,3,3.055,0.944730586,11/27/10,2.886,,3,8/3/11,2.244,,0.777505844,249,0.682191781,1dryTRE,166,23
S Peterson Marsh,1,1,1&2,dry,7744,TRE,10,3,3.024,0.944730586,11/27/10,2.857,,4,9/27/11,2.153,,0.753623213,304,0.832876712,1dryTRE,166,23
S Peterson Marsh,1,1,1&2,dry,7746,TRE,10,3,3.063,0.944730586,11/27/10,2.894,,5,10/2/12,1.449,,0.5007413,675,1.849315068,1dryTRE,166,23
S Peterson Marsh,1,1,1&2,dry,7745,TRE,10,3,3.02,0.944730586,11/27/10,2.853,,6,9/20/13,1.496,,0.524344449,1028,2.816438356,1dryTRE,166,23
Cattle Pond,2,2,3&4,dry,7635,TRE,4,1,3.01,0.944730586,11/27/10,2.844,,1,4/29/11,2.4456,,0.860024758,153,0.419178082,2dryTRE,167,23
Cattle Pond,2,2,3&4,dry,7640,TRE,4,1,3.024,0.944730586,11/27/10,2.857,,2,5/26/11,2.2987,,0.804623167,180,0.493150685,2dryTRE,167,23
Cattle Pond,2,2,3&4,dry,7639,TRE,4,1,3.002,0.944730586,11/27/10,2.836,,3,8/3/11,2.049,,0.722475783,249,0.682191781,2dryTRE,167,23
Cattle Pond,2,2,3&4,dry,7636,TRE,4,1,3.029,0.944730586,11/27/10,2.862,,4,9/27/11,2.147,,0.750282462,304,0.832876712,2dryTRE,167,23
Cattle Pond,2,2,3&4,dry,7637,TRE,4,1,3.007,0.944730586,11/27/10,2.841,,5,10/2/12,1.643,,0.578357217,675,1.849315068,2dryTRE,167,23
Cattle Pond,2,2,3&4,dry,7638,TRE,4,1,3.004,0.944730586,11/27/10,2.838,,6,9/20/13,1.13,,0.398171837,1028,2.816438356,2dryTRE,167,23
N Peterson Marsh,3,3,5&6,dry,7659,TRE,8,3,3.04,0.944730586,11/27/10,2.872,,1,4/29/11,2.4959,,0.869051716,153,0.419178082,3dryTRE,168,23
N Peterson Marsh,3,3,5&6,dry,7664,TRE,8,3,3.034,0.944730586,11/27/10,2.866,,2,5/26/11,2.5173,,0.87823638,180,0.493150685,3dryTRE,168,23
N Peterson Marsh,3,3,5&6,dry,7660,TRE,8,3,3.007,0.944730586,11/27/10,2.841,,3,8/3/11,2.143,,0.754363674,249,0.682191781,3dryTRE,168,23
N Peterson Marsh,3,3,5&6,dry,7661,TRE,8,3,3.04,0.944730586,11/27/10,2.872,,4,9/27/11,2.102,,0.731898997,304,0.832876712,3dryTRE,168,23
N Peterson Marsh,3,3,5&6,dry,7663,TRE,8,3,3.046,0.944730586,11/27/10,2.878,,5,10/2/12,1.583,,0.550101767,675,1.849315068,3dryTRE,168,23
N Peterson Marsh,3,3,5&6,dry,7662,TRE,8,3,3.05,0.944730586,11/27/10,2.881,,6,9/20/13,1.699,"sand present, tried to remove",0.589638134,1028,2.816438356,3dryTRE,168,23
N Peterson Marsh,3,4,7&8,dry,7749,TRE,11,9,3.061,0.944730586,11/27/10,2.892,,1,4/29/11,2.4076,,0.832555183,153,0.419178082,4dryTRE,169,23
N Peterson Marsh,3,4,7&8,dry,7754,TRE,11,9,3.05,0.944730586,11/27/10,2.881,,2,5/26/11,2.5098,,0.871026362,180,0.493150685,4dryTRE,169,23
N Peterson Marsh,3,4,7&8,dry,7750,TRE,11,9,3.066,0.944730586,11/27/10,2.897,,3,8/3/11,2.223,,0.767466338,249,0.682191781,4dryTRE,169,23
N Peterson Marsh,3,4,7&8,dry,7753,TRE,11,9,3.036,0.944730586,11/27/10,2.868,,4,9/27/11,2.105,,0.733909242,304,0.832876712,4dryTRE,169,23
N Peterson Marsh,3,4,7&8,dry,7751,TRE,11,9,3.056,0.944730586,11/27/10,2.887,,5,10/2/12,1.9,,0.658100582,675,1.849315068,4dryTRE,169,23
N Peterson Marsh,3,4,7&8,dry,7752,TRE,11,9,3.02,0.944730586,11/27/10,2.853,,6,9/20/13,1.367,,0.479130255,1028,2.816438356,4dryTRE,169,23
Lawrence Strip,4,5,9,dry,7617,TRE,1,12,3.024,0.944730586,11/27/10,2.857,,1,4/29/11,2.4537,,0.858878438,153,0.419178082,5dryTRE,170,23
Lawrence Strip,4,5,9,dry,7622,TRE,1,12,3.023,0.944730586,11/27/10,2.856,,2,5/26/11,2.3948,,0.838538729,180,0.493150685,5dryTRE,170,23
Lawrence Strip,4,5,9,dry,7621,TRE,1,12,3.018,0.944730586,11/27/10,2.851,,3,8/1/11,2.094,,0.734428405,247,0.676712329,5dryTRE,170,23
Lawrence Strip,4,5,9,dry,7618,TRE,1,12,3.072,0.944730586,11/27/10,2.902,,4,9/27/11,2.18,,0.751151097,304,0.832876712,5dryTRE,170,23
Lawrence Strip,4,5,9,dry,7620,TRE,1,12,3.033,0.944730586,11/27/10,2.865,,5,10/1/12,1.435,,0.500808296,674,1.846575342,5dryTRE,170,23
Lawrence Strip,4,5,9,dry,7619,TRE,1,12,3.008,0.944730586,11/27/10,2.842,,6,9/20/13,1.376,,0.484208742,1028,2.816438356,5dryTRE,170,23
Lawrence Strip,4,6,11,dry,7784,TRE,16,1,3.02,0.944730586,11/27/10,2.853,,1,4/29/11,2.3716,,0.83124017,153,0.419178082,6dryTRE,171,23
Lawrence Strip,4,6,11,dry,7779,TRE,16,1,3.051,0.944730586,11/27/10,2.882,,2,5/26/11,2.5004,,0.867479672,180,0.493150685,6dryTRE,171,23
Lawrence Strip,4,6,11,dry,7780,TRE,16,1,3.039,0.944730586,11/27/10,2.871,,3,8/1/11,2.357,little sandy,0.820957938,247,0.676712329,6dryTRE,171,23
Lawrence Strip,4,6,11,dry,7781,TRE,16,1,3.079,0.944730586,11/27/10,2.909,,4,9/27/11,2.427,,0.834357379,304,0.832876712,6dryTRE,171,23
Lawrence Strip,4,6,11,dry,7783,TRE,16,1,3.022,0.944730586,11/27/10,2.855,,5,10/2/12,1.519,,0.532053541,675,1.849315068,6dryTRE,171,23
Lawrence Strip,4,6,11,dry,7782,TRE,16,1,3.03,0.944730586,11/27/10,2.863,,6,9/20/13,1.327,,0.463575332,1028,2.816438356,6dryTRE,171,23
Central Pond,5,7,13&14,dry,7761,TRE,13,9,3.02,0.944730586,11/27/10,2.853,,1,4/29/11,2.6732,,0.936950254,153,0.419178082,7dryTRE,172,23
Central Pond,5,7,13&14,dry,7766,TRE,13,9,3.046,0.944730586,11/27/10,2.878,,2,5/26/11,2.2496,,0.781749169,180,0.493150685,7dryTRE,172,23
Central Pond,5,7,13&14,dry,7762,TRE,13,9,3.066,0.944730586,11/27/10,2.897,,3,8/1/11,2.38,little sandy,0.821668864,247,0.676712329,7dryTRE,172,23
Central Pond,5,7,13&14,dry,7763,TRE,13,9,3.009,0.944730586,11/27/10,2.843,,4,9/27/11,1.519,,0.53435221,304,0.832876712,7dryTRE,172,23
Central Pond,5,7,13&14,dry,7764,TRE,13,9,3.002,0.944730586,11/27/10,2.836,,6,9/23/13,1.029,"found tag alone during t6, at Central pond dry; unid: ""SpB2""",0.362824588,1031,2.824657534,7dryTRE,172,23
Central Pond,5,7,13&14,dry,7765,TRE,13,9,3.051,0.944730586,11/27/10,2.882,,6,9/23/13,1.174,"unid: ""sp C""",0.407303285,1031,2.824657534,7dryTRE,172,23
Fish Lake,6,8,15&16,dry,7803,TRE,20,4,3.043,0.944730586,11/27/10,2.875,,1,4/29/11,2.4466,,0.851046016,153,0.419178082,8dryTRE,173,23
Fish Lake,6,8,15&16,dry,7808,TRE,20,4,3.022,0.944730586,11/27/10,2.855,,2,5/26/11,2.1385,,0.749043118,180,0.493150685,8dryTRE,173,23
Fish Lake,6,8,15&16,dry,7804,TRE,20,4,3.01,0.944730586,11/27/10,2.844,,3,8/3/11,2.067,,0.726885499,249,0.682191781,8dryTRE,173,23
Fish Lake,6,8,15&16,dry,7807,TRE,20,4,3.03,0.944730586,11/27/10,2.863,,4,9/27/11,2.169,,0.757720343,304,0.832876712,8dryTRE,173,23
Fish Lake,6,8,15&16,dry,7806,TRE,20,4,3.043,0.944730586,11/27/10,2.875,,5,9/30/12,1.33,,0.462638437,673,1.843835616,8dryTRE,173,23
Fish Lake,6,8,15&16,dry,7805,TRE,20,4,3.024,0.944730586,11/27/10,2.857,,6,9/20/13,0.451,,0.157865336,1028,2.816438356,8dryTRE,173,23
N Durant,7,9,17&18,dry,7796,TRE,18,3,3.013,0.944730586,11/30/10,2.846,,1,4/29/11,2.6493,,0.930730684,150,0.410958904,9dryTRE,174,23
N Durant,7,9,17&18,dry,7791,TRE,18,3,3.011,0.944730586,11/30/10,2.845,,2,5/26/11,2.5196,,0.885753481,177,0.484931507,9dryTRE,174,23
N Durant,7,9,17&18,dry,7795,TRE,18,3,3.026,0.944730586,11/30/10,2.859,,3,8/1/11,2.294,,0.802447288,244,0.668493151,9dryTRE,174,23
N Durant,7,9,17&18,dry,7794,TRE,18,3,3.014,0.944730586,11/30/10,2.847,,4,9/27/11,2.288,,0.803534996,301,0.824657534,9dryTRE,174,23
N Durant,7,9,17&18,dry,7793,TRE,18,3,3.04,0.944730586,11/30/10,2.872,,5,10/1/12,1.078,,0.375350675,671,1.838356164,9dryTRE,174,23
N Durant,7,9,17&18,dry,7792,TRE,18,3,3.077,0.944730586,11/30/10,2.907,,6,9/20/13,1.347,,0.463374492,1025,2.808219178,9dryTRE,174,23
Mari Hill,8,10,19&20,wet,7647,TRE,6,12,3.024,0.944730586,11/30/10,2.857,,1,4/29/11,2.4766,,0.866894217,150,0.410958904,10wetTRE,175,24
Mari Hill,8,10,19&20,wet,7652,TRE,6,12,3.002,0.944730586,11/30/10,2.836,,2,5/26/11,2.3156,,0.816478732,177,0.484931507,10wetTRE,175,24
Mari Hill,8,10,19&20,wet,7651,TRE,6,12,3.009,0.944730586,11/30/10,2.843,,3,8/1/11,1.37,,0.481937148,244,0.668493151,10wetTRE,175,24
Mari Hill,8,10,19&20,wet,7648,TRE,6,12,3.049,0.944730586,11/30/10,2.88,,4,9/27/11,1.205,,0.418332539,301,0.824657534,10wetTRE,175,24
Mari Hill,8,10,19&20,wet,7650,TRE,6,12,3.004,0.944730586,11/30/10,2.838,,5,9/30/12,0.77,,0.271320632,670,1.835616438,10wetTRE,175,24
Mari Hill,8,10,19&20,wet,7649,TRE,6,12,3.021,0.944730586,11/30/10,2.854,,6,9/20/13,1.27,some roots,0.444984639,1025,2.808219178,10wetTRE,175,24
S Peterson Marsh,1,1,1&2,wet,7665,TRE,9,5,3.031,0.944730586,11/27/10,2.863,,1,4/29/11,2.4765,,0.864857229,153,0.419178082,1wetTRE,176,24
S Peterson Marsh,1,1,1&2,wet,7666,TRE,9,5,3.018,0.944730586,11/27/10,2.851,,2,5/26/11,2.3775,,0.833860331,180,0.493150685,1wetTRE,176,24
S Peterson Marsh,1,1,1&2,wet,7667,TRE,9,5,3.027,0.944730586,11/27/10,2.86,,3,8/3/11,1.761,,0.615798971,249,0.682191781,1wetTRE,176,24
S Peterson Marsh,1,1,1&2,wet,7668,TRE,9,5,3.085,0.944730586,11/27/10,2.914,,4,9/27/11,1.751,,0.600790424,304,0.832876712,1wetTRE,176,24
S Peterson Marsh,1,1,1&2,wet,7669,TRE,9,5,3.037,0.944730586,11/27/10,2.869,,5,10/2/12,1.222,,0.425910589,675,1.849315068,1wetTRE,176,24
S Peterson Marsh,1,1,1&2,wet,7670,TRE,9,5,3.007,0.944730586,11/27/10,2.841,,6,9/20/13,1.206,,0.424527574,1028,2.816438356,1wetTRE,176,24
Cattle Pond,2,2,3&4,wet,7634,TRE,3,5,3.019,0.944730586,11/27/10,2.852,,1,4/29/11,2.5164,,0.882284373,153,0.419178082,2wetTRE,177,24
Cattle Pond,2,2,3&4,wet,7629,TRE,3,5,3.004,0.944730586,11/27/10,2.838,,2,5/26/11,2.3638,,0.832919105,180,0.493150685,2wetTRE,177,24
Cattle Pond,2,2,3&4,wet,7630,TRE,3,5,3.019,0.944730586,11/27/10,2.852,,3,8/3/11,1.755,,0.615327084,249,0.682191781,2wetTRE,177,24
Cattle Pond,2,2,3&4,wet,7633,TRE,3,5,3.008,0.944730586,11/27/10,2.842,,4,9/27/11,1.801,,0.633764494,304,0.832876712,2wetTRE,177,24
Cattle Pond,2,2,3&4,wet,7632,TRE,3,5,3.014,0.944730586,11/27/10,2.847,,5,10/2/12,0.922,,0.323802127,675,1.849315068,2wetTRE,177,24
Cattle Pond,2,2,3&4,wet,7631,TRE,3,5,3.003,0.944730586,11/27/10,2.837,,6,9/20/13,1.169,some roots,0.412051219,1028,2.816438356,2wetTRE,177,24
N Peterson Marsh,3,3,5&6,wet,7658,TRE,7,10,3.043,0.944730586,11/27/10,2.875,,1,4/29/11,2.4577,,0.854907133,153,0.419178082,3wetTRE,178,24
N Peterson Marsh,3,3,5&6,wet,7653,TRE,7,10,3.068,0.944730586,11/27/10,2.898,,2,5/26/11,2.4351,,0.840143495,180,0.493150685,3wetTRE,178,24
N Peterson Marsh,3,3,5&6,wet,7656,TRE,7,10,3.065,0.944730586,11/27/10,2.896,,3,8/3/11,1.598,,0.551871949,249,0.682191781,3wetTRE,178,24
N Peterson Marsh,3,3,5&6,wet,7657,TRE,7,10,3.024,0.944730586,11/27/10,2.857,,4,9/27/11,1.426,,0.499148491,304,0.832876712,3wetTRE,178,24
N Peterson Marsh,3,3,5&6,wet,7655,TRE,7,10,3.023,0.944730586,11/27/10,2.856,,5,10/2/12,1.013,lots of roots,0.354701743,675,1.849315068,3wetTRE,178,24
N Peterson Marsh,3,3,5&6,wet,7654,TRE,7,10,3.082,0.944730586,11/27/10,2.912,,6,9/20/13,1.153,lots of roots,0.395994083,1028,2.816438356,3wetTRE,178,24
N Peterson Marsh,3,4,7&8,wet,7760,TRE,12,3,3.028,0.944730586,11/27/10,2.861,,1,4/29/11,2.6696,,0.933216366,153,0.419178082,4wetTRE,179,24
N Peterson Marsh,3,4,7&8,wet,7755,TRE,12,3,3.084,0.944730586,11/27/10,2.914,,2,5/26/11,2.6684,,0.915858934,180,0.493150685,4wetTRE,179,24
N Peterson Marsh,3,4,7&8,wet,7759,TRE,12,3,3.034,0.944730586,11/27/10,2.866,,3,8/3/11,1.757,,0.612982687,249,0.682191781,4wetTRE,179,24
N Peterson Marsh,3,4,7&8,wet,7756,TRE,12,3,3.057,0.944730586,11/27/10,2.888,,4,9/27/11,1.822,,0.630877382,304,0.832876712,4wetTRE,179,24
N Peterson Marsh,3,4,7&8,wet,7758,TRE,12,3,3.083,0.944730586,11/27/10,2.913,,5,10/2/12,1.898,,0.651650462,675,1.849315068,4wetTRE,179,24
N Peterson Marsh,3,4,7&8,wet,7757,TRE,12,3,3.034,0.944730586,11/27/10,2.866,,6,,,missing sample,NA,NA,NA,4wetTRE,179,24
Lawrence Strip,4,5,9,wet,7623,TRE,2,6,3.004,0.944730586,11/27/10,2.838,,1,4/29/11,2.3946,,0.84377193,153,0.419178082,5wetTRE,180,24
